Date,Weekly_Sales,Store,Dept,Temperature,Fuel_Price,CPI,Unemployment
2012-03-10,1636.4961436906265,8,7,53.52049412930761,2.7839885187041693,226.02456109889448,7.878190672741936
2012-03-11,1683.681636063385,7,20,62.597777923359565,3.1084837276543915,173.9950791838451,9.239865239546369
2012-03-12,1562.6689751775102,5,12,84.13667334475747,2.778493689188219,151.53343100199822,4.249864134039882
2012-03-13,1594.9253163324777,10,16,94.04761055545781,3.7240170599189106,184.5591497170753,8.983814588116536
2012-03-14,1568.5975388237787,6,16,43.23973700160892,3.1126019937750753,152.64095487202619,7.4279980298315715
2012-03-15,1571.5221539467655,4,11,94.5657239269072,3.1522157050251467,226.3149402021127,7.644830523451415
2012-03-16,1579.267350601028,9,4,78.69372566478407,2.6418319189759583,166.79344365984412,7.138948004835896
2012-03-17,1657.2546761126564,4,13,72.7539511479527,3.199592123615184,213.11416191591036,9.246850619701855
2012-03-18,1623.5753532871277,1,7,43.98888898973577,4.224993014803171,211.96576665394917,4.260600143413825
2012-03-19,1661.60789731316,7,4,33.88675229664054,2.96614562378167,167.4183119746347,5.5661703492150885
2012-03-20,1555.339303190156,7,15,69.79254289555578,3.8903749324201313,199.69812243841338,9.254575233154931
2012-03-21,1591.9177118462537,4,19,75.60609783302246,3.7592566898771853,153.846317478916,8.514074215191735
2012-03-22,1580.4082104367099,3,9,44.75470145482818,4.2269692167382305,188.6859668563094,4.105870961071635
2012-03-23,1675.8187826964838,8,11,68.95193440778195,2.7645758953020767,151.17177018179893,7.102037699258252
2012-03-24,1664.3142378430493,5,8,89.95453819338016,4.455179920690086,223.69151041446736,7.177436084276049
2012-03-25,1707.0366688570182,10,1,88.4546161818514,3.665257292080731,228.08688193596572,6.405292810767462
2012-03-26,1532.0655627269416,7,8,94.9148626410408,4.490948304693629,167.78262133108683,5.784359992371938
2012-03-27,1620.5363125228987,4,13,55.612006668981635,4.323029451731702,166.64848276770982,8.090349102474052
2012-03-28,1652.446534402803,4,4,52.26347007856431,2.9430345442262116,210.29761412497038,5.246742788228523
2012-03-29,1612.801283694884,8,8,82.4598204186566,2.612324019806626,170.27035190634675,8.793691372430237
2012-03-30,1662.624021001204,8,3,60.17786835679035,3.0112781875907233,221.6061247329476,8.81822296460483
2012-03-31,1634.0892778909595,2,9,36.128406481944644,3.5551272979988395,195.9143308898386,6.491568625436923
2012-04-01,1730.965519956517,2,2,49.796079146934986,2.8431927341303798,178.06220984082498,5.701288065457886
2012-04-02,1725.9282379119102,3,2,59.30075998720424,2.8349194890359772,216.6154997079536,5.703269089544279
2012-04-03,1593.2673281154885,3,13,50.47614978333764,3.4251870942103064,189.4725360330716,6.89374794397726
2012-04-04,1589.5008170469682,1,15,53.254389966312516,2.566535942338717,222.93063309667804,8.317475348496153
2012-04-05,1684.7526560289634,3,12,50.564313432207356,2.743776165064541,224.24113893835047,6.153212145963153
2012-04-06,1691.3103876373696,6,4,32.90494170281556,3.331722678815895,163.23361217027275,7.660260072746509
2012-04-07,1636.378060862476,8,8,74.59662905771097,2.626259818415933,150.18587249055443,6.294906763495566
2012-04-08,1641.6420289986902,10,9,71.81046942474285,3.2935101129110587,228.7144752113922,5.8271391349083
2012-04-09,1598.6335823556656,6,5,75.73684489350765,3.4480125318968904,222.49100289019833,4.149157095494765
2012-04-10,1545.5129924947541,5,20,43.461692722353924,3.402533228146229,154.43561885630731,4.023484634412344
2012-04-11,1566.7570326685563,4,18,50.69581791287397,4.238349714806175,216.6427411152856,5.363246066992026
2012-04-12,1562.3782720583931,3,11,73.37311488614456,3.5601249101034647,186.62439460473652,6.438437720805973
2012-04-13,1574.0328600738917,4,15,71.9739297921945,3.4359609249560865,170.71692840199802,9.107567004172362
2012-04-14,1660.4678657571346,7,9,65.44312165479874,3.3214184907833326,220.2997218941544,8.790905457582554
2012-04-15,1673.6343759526385,1,17,54.52892750071382,4.135246756608972,165.73337859122458,5.602991575527939
2012-04-16,1689.1125812455166,7,12,93.9051703342283,4.290113207999666,225.78399995360536,5.467242657905796
2012-04-17,1561.2764076758901,1,7,53.783916960919065,4.206484938394235,166.4497190159473,5.363932426420165
2012-04-18,1659.9596833212886,2,10,61.89334095060761,3.8470931562627815,199.09465501829948,6.035424043173202
2012-04-19,1599.5367571148138,4,10,77.4679681667946,2.7747234919373485,167.84690676231799,6.9891923173701125
2012-04-20,1607.1991305198126,1,13,68.01150016067349,3.0537399389840245,193.65349319749077,6.632006632189453
2012-04-21,1692.7932032864144,9,19,54.28201834550699,2.592126127363955,204.7180103932113,5.309639192688962
2012-04-22,1602.2401681809715,6,11,60.49513533195569,4.361648149980228,165.218234465611,4.782708459661708
2012-04-23,1626.7652735167985,1,13,85.61365724974543,3.821597059381821,191.67086261605434,4.075466874917172
2012-04-24,1615.1807548492714,1,8,49.46904088406287,3.992725768626483,187.52477955120952,4.923779431999023
2012-04-25,1630.6392884122863,6,8,39.95786678437708,3.123143479164458,155.6829937122673,8.23213822116471
2012-04-26,1619.5793582142344,4,4,51.921424128084396,4.1913070445546845,215.46462541402423,5.4618314160734975
2012-04-27,1726.9361674604816,4,15,89.46739508415308,3.019206567416957,176.85459205142735,6.811610860729059
2012-04-28,1621.280858934416,6,11,36.229280039944264,2.5032875142248994,195.96657580415035,7.547806893539468
2012-04-29,1625.5616167758076,7,11,99.41872513607163,3.2528299250413877,191.18273879465076,9.321045416989643
2012-04-30,1569.845414473469,9,1,67.87020292493638,3.641522961918147,191.06084036563539,9.333130590360517
2012-05-01,1572.0674077838516,10,17,98.93920207769658,3.4574097159310453,158.577791536679,8.474402402088154
2012-05-02,1566.7590692446563,5,15,95.72974954601843,4.224152285153194,183.87856073994664,4.210941952291009
2012-05-03,1656.815260505343,9,20,61.69695999476417,2.710810571912334,186.18934073652562,7.450422514512489
2012-05-04,1667.0750238701053,4,6,43.894375222374435,3.607646881267451,208.69142722915586,8.719500824989039
2012-05-05,1616.1477811962536,10,15,41.54193435955969,3.525958699641815,217.20150655365586,4.103728268580179
2012-05-06,1601.6530610895707,2,9,46.79925547089702,3.062785964344326,193.59858224800143,7.29810768193947
2012-05-07,1615.3783881085035,3,14,79.70928483951761,4.144456225154022,156.94263632519923,9.146584874716176
2012-05-08,1562.6848370501402,1,18,49.106499631204144,4.005697311764413,168.9479576477237,6.844612455053602
2012-05-09,1620.3831636442987,6,17,53.89976887230088,3.9657183746636617,163.1947221482185,4.024637217384691
2012-05-10,1597.276122058308,6,18,61.41451627962304,4.252384956539112,159.96920505512998,4.0660801500136445
2012-05-11,1509.6896025235467,1,5,93.92628762950194,3.9455692012430426,179.27194388942462,6.499816224482503
2012-05-12,1711.1529826246117,3,20,43.25753925193923,2.9636825834294527,168.35148017235056,4.930052004500528
2012-05-13,1721.8272491611779,5,20,30.351858682686217,3.9111254232993824,167.464248944921,7.986703942559558
2012-05-14,1549.6049676455,3,9,34.20674872647191,3.1154056267796877,154.37545396610142,8.252795589436925
2012-05-15,1559.0264328204983,10,11,93.33364391760826,2.984349300694941,151.4136035836347,5.067278772763771
2012-05-16,1590.8286522714375,3,1,75.32615253903542,2.6460071857992546,158.22145941198255,9.33119973114691
2012-05-17,1591.339561520787,10,18,49.11284335294647,3.9880571606953534,163.77579835389065,6.651447069873555
2012-05-18,1605.5834590110373,3,6,42.40347507078338,3.9220019238996224,184.47869830785623,4.857075445551542
2012-05-19,1721.1649088337208,5,2,50.59867156459801,2.9689989553481873,190.84162090390757,8.585509588416372
2012-05-20,1609.7654114680045,5,15,38.03578490758961,3.998758033448312,161.24735345386924,8.739847000100637
2012-05-21,1526.6164092148947,4,14,95.90730371991087,4.335681766187106,183.9826673219349,7.835772835992745
2012-05-22,1495.4449812465866,1,5,84.89443220556868,2.7160579149831587,177.33990738607417,9.12079331921532
2012-05-23,1525.706060922071,5,6,62.36738238387785,2.9652732767735497,164.67389147983647,8.424237832184028
2012-05-24,1558.400571348976,10,6,90.54738235806414,4.000521588174631,150.5472598518691,9.293234423361945
2012-05-25,1647.5527058208743,5,18,47.46207430052626,3.0490133470141565,187.36142932173934,6.603328290912877
2012-05-26,1579.6764855066858,4,14,80.19843979305355,3.7493279485674336,204.85213994121594,8.485582768596654
2012-05-27,1614.4438511628098,6,10,89.92927493096204,2.662328448927429,168.10218673150456,9.998509380574266
2012-05-28,1550.096707678398,10,14,54.97380981362908,3.4044049582070777,160.54454639173434,8.349587185117716
2012-05-29,1607.9677513805348,4,13,83.02251118155024,3.9781828439859064,220.96341955575696,4.6851026814227925
2012-05-30,1672.4926309260675,7,3,50.655064448501655,3.873027886086505,172.00198179902384,7.109912334575098
2012-05-31,1517.1690395571545,7,6,50.919999468132154,4.130144201351614,167.88900958341318,7.524086747458168
2012-06-01,1516.776390563244,2,8,37.49400249879302,4.2549042532063375,218.56775516879327,5.0452640504283455
2012-06-02,1640.962585275192,3,12,60.80406325565791,4.046367002517517,215.3685679333409,9.777349805068226
2012-06-03,1620.3264760160882,1,13,81.07983345481955,3.843175485877852,185.86771764197067,5.053478665807698
2012-06-04,1626.0167049884935,8,11,95.81545638998995,2.5634449836320625,189.13910891422196,5.065347518279337
2012-06-05,1560.3001661363971,9,12,72.26578943503672,3.569933346818888,167.41989638672175,9.49100282784733
2012-06-06,1510.5354634545579,4,1,90.41948764150173,2.5753954498297054,156.2641336383646,6.791232598730026
2012-06-07,1555.4039332977397,6,17,87.57462545031589,4.116135634232045,195.87454602845287,4.379129675647097
2012-06-08,1578.653234360439,9,16,42.13401370826966,3.141449048919915,157.86759372721704,7.589124999631172
2012-06-09,1611.5657021006614,6,11,64.0072200238842,3.624858748235842,185.94196375653198,7.610958091798287
2012-06-10,1593.2064477013184,9,13,38.18464748677741,3.0588906146378054,225.23977588104086,4.387004552119371
2012-06-11,1568.4561970136044,4,18,77.75072130931446,4.065000288760587,226.22675113364676,9.835134973801972
2012-06-12,1570.8464759671897,8,11,96.49297677722532,4.273005053283805,169.14658292378869,7.264179791767454
2012-06-13,1578.729357739042,9,12,39.59626206551295,3.297284988426128,199.92907360365234,7.3587743330785855
2012-06-14,1539.2780582341802,4,6,81.37181915617789,4.225844787021978,187.9261011286286,7.120692487014367
2012-06-15,1495.6902310240007,5,9,74.25667056075027,3.034150014912665,220.05481020688848,7.66439067786772
2012-06-16,1558.5687828672678,8,16,70.85235259056698,3.5693218461510474,171.71446914208425,5.58579851664253
2012-06-17,1608.729884421605,10,4,57.30841642818375,4.217522859677408,150.29619254659335,5.723448087849045
2012-06-18,1454.7143504967607,6,3,54.85921534276688,3.1517626852315805,163.0048964745132,7.068034538776796
2012-06-19,1511.1378485316045,7,16,33.16744323132215,4.408084530156172,177.96182409355185,8.840115128581477
2012-06-20,1470.1676373423475,3,12,45.253609577640944,2.7437590035627673,175.2576903816391,4.299187458965073
2012-06-21,1488.3905582918535,7,11,31.062381760077884,2.5365501394470122,213.30903352983086,7.620425273321476
2012-06-22,1547.9839957180684,8,5,70.69919739074143,4.3082707051563816,204.44485329110702,8.840668855037883
2012-06-23,1540.7147927849703,10,18,37.40972651145362,2.6372973322957445,173.96450556919177,4.9415036322233625
2012-06-24,1530.571462898324,6,19,91.11135758208013,4.483778391894983,186.61950537329707,4.090135251883398
2012-06-25,1407.3389943753432,10,6,66.62001144880156,4.4027937239582124,157.64472831666683,5.876279770848749
2012-06-26,1509.7200282648012,9,18,78.97829363410959,2.7740418200726413,221.85171558560808,7.528862240377589
2012-06-27,1501.7515049037465,6,6,58.759996428834754,3.5751692513851316,224.83398595588272,4.829699040428486
2012-06-28,1574.7053916384314,9,4,69.24058663007341,2.8698405949342884,228.38428283047506,6.556734225834913
2012-06-29,1448.2155348532563,4,12,95.98614238766413,3.3563103460602397,219.484226462867,7.313928984245668
2012-06-30,1521.6212044286237,8,19,35.791382773656956,2.6228502585196654,163.91687101569804,7.5932985685439025
2012-07-01,1520.190583563276,4,2,47.77564403465873,2.947849175593179,153.6957186561303,5.646470326002251
2012-07-02,1533.6512646104356,2,17,84.59918288373811,3.226545592797799,196.3677381930139,6.400177815917749
2012-07-03,1447.0715353352257,10,11,36.91160448178661,3.3772950004921096,223.00840215064883,8.670035374405352
2012-07-04,1462.8466296876113,9,11,35.29627727328776,4.454992516417787,164.18810893277941,9.647288164724113
2012-07-05,1476.352170012669,5,16,55.3078979127827,4.115731291367963,150.56343316993136,9.171281986709543
2012-07-06,1452.3531603111253,4,2,36.45175709307026,3.9748198886238923,214.43968368257953,7.385701010400592
2012-07-07,1467.7709693090337,2,2,70.95549095443423,3.5740826294839483,156.1436547429387,6.461756817663679
2012-07-08,1496.8726982205765,1,8,45.83926755716199,4.179995521208687,183.09648255280243,5.99773968622851
2012-07-09,1487.9319520024724,7,13,92.69885742395607,3.178645671311422,204.3109869751028,4.749739396504109
2012-07-10,1380.014395645472,6,10,84.84500565916797,3.9177982255466324,168.94380683649442,4.639307483296678
2012-07-11,1435.0870811196405,2,8,78.97936442696333,4.487567950756344,156.71700507573814,8.130145749481947
2012-07-12,1390.540642107929,8,4,73.18608191691513,3.1292578178703976,211.6016982764663,5.558766497026962
2012-07-13,1482.4177534875269,4,15,90.44260112390243,3.848035069767935,200.4140067909633,5.527970118594681
2012-07-14,1393.6364716728522,8,1,45.61434430799298,4.188629728304765,229.07923875894437,9.989170326866713
2012-07-15,1438.9927735902982,7,11,91.11761899349594,4.3316151667013445,177.54464266559674,5.127555747242773
2012-07-16,1432.9561576570393,5,7,85.26446088968366,3.9358653818802036,154.94099090321598,4.888358556932978
2012-07-17,1489.5431029161155,10,17,82.371257847138,3.0672158468342725,208.74800282682367,4.592111366559523
2012-07-18,1405.1663519065073,10,20,69.28789746524468,3.152564303137893,191.73867350825964,7.478832071000777
2012-07-19,1377.8974598106422,8,18,47.237091267942006,2.5415160642479284,167.0563145111308,7.767182956012609
2012-07-20,1496.936445284864,9,12,59.64835411943274,4.021771955343019,212.53831912038075,6.191367557541292
2012-07-21,1377.7176085342815,5,9,85.54994581771612,2.5854792121239027,166.3004388679955,7.212480013068807
2012-07-22,1337.4372396348492,10,5,32.22449390501271,4.229304709205492,170.85293238663493,8.730397185669474
2012-07-23,1416.6579763567138,5,10,84.74355384846308,2.7373212289490776,157.40228434933752,8.90862500993049
2012-07-24,1366.8556957415765,2,4,46.80495183412965,2.8437530242718485,181.95458232246835,9.74747245429389
2012-07-25,1338.220303812171,5,5,40.10164405051221,3.453052941664475,183.51433791499352,8.945607915537247
2012-07-26,1422.0466306018436,3,10,38.09909227262115,3.9757608303374847,191.1649432278639,7.3890486203045596
2012-07-27,1396.1899676946493,7,11,31.90750083655706,2.7780044103981556,206.7171413699022,5.077941795021076
2012-07-28,1403.1923115930645,10,10,66.6510539655017,3.380142150132997,222.48807429443406,4.598581346217054
2012-07-29,1364.8034413647633,5,8,45.278191088561066,3.4657025488202096,161.01872791102468,4.327071339465155
2012-07-30,1419.8909648792344,8,2,99.26022360457421,2.9245712833371824,154.34784786789257,7.999154990712302
2012-07-31,1406.255517476195,1,8,70.21057291105441,2.7311167533612632,151.48249868754667,8.84521753238796
2012-08-01,1366.292844121876,3,16,39.65196885492073,4.172841845971279,161.4897102455053,7.052103704104474
2012-08-02,1461.1193715992129,3,5,78.21337785679557,3.504931299525531,202.63595886253006,4.32828504900184
2012-08-03,1312.849752051306,9,3,92.84204965568077,2.5287624719683057,208.19816623971974,7.212823447548029
2012-08-04,1337.6756537456326,5,12,82.162564675873,4.105962602618208,212.92045708224975,9.614495569147302
2012-08-05,1376.9867440239025,9,13,35.35079027276134,4.46158761082917,169.49665695234742,7.585679145594763
2012-08-06,1356.9662456013602,9,13,92.71189268348617,3.7118523908284944,174.4715850609216,8.856564930776889
2012-08-07,1369.10992200764,1,10,85.57505701019753,3.5074167741681412,188.65077164523996,8.800915890350502
2012-08-08,1342.613384462199,2,4,41.08127300739301,4.256831726089923,155.05464774881813,9.592774598683917
2012-08-09,1370.0458498330495,5,9,33.62501221129718,4.4050335793691975,198.8913218568997,8.62137259389924
2012-08-10,1287.670465871311,4,2,69.01174027200159,4.009073831804921,228.69880269406062,8.486203084078538
2012-08-11,1470.27728755635,10,19,40.922506793798384,3.3909058594685755,178.8645049102402,5.404615989823844
2012-08-12,1391.8611696385544,9,1,88.42136668166904,3.684442798662881,210.22779800731072,4.3595509319264885
2012-08-13,1399.7520187366997,7,7,55.08342596701716,3.9018707300359985,190.00271324556863,7.1055967903228465
2012-08-14,1358.981585423482,6,17,93.90247113156028,2.8885471420036026,160.2249475488306,4.746605247680531
2012-08-15,1362.6814155802938,7,3,69.5981720498704,3.3944020644328763,196.57899590420692,9.773175257667948
2012-08-16,1366.371641990175,1,20,42.78706689677677,4.15964252943457,173.9899414755252,5.739548575798171
2012-08-17,1358.3500452656735,1,20,39.771920715186006,3.809450696996886,152.75225667627666,9.117665220305758
2012-08-18,1416.22462717608,8,3,70.35307062904278,3.322408134423708,200.7943784094195,6.325747751214756
2012-08-19,1448.7132243369024,2,3,83.33185283037108,3.8267250680293627,218.71458794597822,5.939165499144265
2012-08-20,1340.2926929786718,10,17,84.70539534195275,2.73644482414492,177.58158135198994,9.610951434259727
2012-08-21,1364.172465321317,9,7,49.30301831088969,3.302995221129753,181.22364377702164,6.179935432517344
2012-08-22,1322.5364070122303,7,14,44.297273123851724,4.086257075926113,221.28173463737693,6.3417274519788185
2012-08-23,1397.3758897567307,6,17,31.17294131446677,2.941017574273296,215.08870506938848,4.636550677677455
2012-08-24,1289.9438121405137,1,18,77.54394058408185,2.8719230151148354,207.19622588414217,8.022679991695057
2012-08-25,1462.2510323813522,1,13,35.35977809034773,4.401637319832863,169.90376510025183,5.733036486865081
2012-08-26,1368.6844921785996,2,20,59.45328412361481,2.9197952591724614,222.81733239733154,7.513625007037043
2012-08-27,1247.6904051493157,6,20,72.11775148128072,3.021837159300336,162.35326060313704,7.548110224319257
2012-08-28,1324.2201248618123,6,18,95.59762614437739,4.439231877808676,200.14164155337775,8.315198173574602
2012-08-29,1282.397605655643,2,4,51.8261495869038,3.9694171405300516,152.3040944437215,8.471448917034648
2012-08-30,1357.1677434994706,1,1,47.484051371256385,3.899193066047056,201.49758450599566,7.086714606409236
2012-08-31,1281.2403754248983,10,18,75.79121080002689,4.205852767709162,172.17154814986878,5.985951685620418
2012-09-01,1340.3495645973967,5,1,73.34673224375072,2.7316461644735885,185.9741581746976,9.024705369008403
2012-09-02,1267.0205226580163,5,13,53.24768483156872,3.9119124731600143,177.62116416456425,5.8591938964509085
2012-09-03,1287.7732195116475,2,20,94.96712848568505,3.507377218656478,163.8205404996968,7.045054566815988
2012-09-04,1188.1381755215705,6,20,89.14036292427429,4.1583012805682795,199.75846320750992,6.407515499222368
2012-09-05,1229.133698360777,9,10,45.67877821055568,3.5162834373303884,220.5580444112486,9.13047031581813
2012-09-06,1345.3998067883715,2,11,46.73997818041662,3.740482708537824,226.72673938259226,6.591511186874973
2012-09-07,1345.7732827206628,10,9,65.86102428209564,3.4554842527990717,165.3877090523132,6.316595133024906
2012-09-08,1376.9147336506296,2,9,84.15004712115042,3.456317847111688,207.38982192503786,8.138942157385824
2012-09-09,1306.5064066359434,3,5,33.082826557192504,4.035939956123663,203.1471493284546,7.614646659168656
2012-09-10,1301.7381629338147,7,1,78.53346076142947,3.757132801294566,177.47022316596582,4.643481000975076
2012-09-11,1303.2676443673874,6,17,75.37651281674678,3.766526403218821,151.52793594829808,7.0490128380637795
2012-09-12,1244.9094495379386,8,2,46.20360671390918,3.4005649676630516,205.1832997850293,8.412870329999485
2012-09-13,1377.4337157622683,8,13,77.69471092689442,3.562218992675055,225.63958884476,9.952448587548137
2012-09-14,1345.6245511313243,6,9,95.81282338764578,3.9914353324095746,200.5696097532521,7.774881003821915
2012-09-15,1340.257681595687,10,4,33.2750091480238,4.1518818382238365,184.82341793501072,6.221758398647907
2012-09-16,1352.2567353449137,3,5,52.37564387044438,3.893122804288092,192.01231152893027,5.3569095988127104
2012-09-17,1310.9955010715653,3,11,60.67237016664487,4.348145977691367,165.9703046127934,9.236981404919922
2012-09-18,1198.2111464523118,1,19,92.94822512472827,4.140648176294402,210.043533100299,8.887391272681016
2012-09-19,1287.7183925448721,7,3,97.35830126264096,3.623727579619037,209.7135864007879,5.40353692467631
2012-09-20,1265.8154772041137,5,12,61.08806725474326,3.842812145287474,161.641384030994,5.203792540879441
2012-09-21,1249.7293695124881,4,19,82.50198884995339,4.352616553842392,220.23827059997274,8.290820660867054
2012-09-22,1335.7094673092342,10,19,67.21627166351381,3.7383360884861165,171.53517915786443,5.889712371512557
2012-09-23,1439.661513543785,4,13,67.64480543189636,4.149613895959662,228.5804848749292,5.838392790171747
2012-09-24,1331.8907732098676,4,7,49.46696605464495,3.8776210071799744,180.63224112297968,4.913741482405932
2012-09-25,1271.4199882907208,6,15,45.18693721047157,3.603872722120933,164.23072469875996,5.583853118258979
2012-09-26,1328.797358716974,8,7,50.160374214682875,2.9836763908307065,178.13760890765218,6.565045345555897
